Date,Store_ID,Product_ID,Category,Region,Inventory_Level,Units_Sold,Units_Ordered,Price,Revenue,Discount,Weather,Promotion,Competitor_Pricing,Seasonality,Epidemic,Demand
2/27/2023,S002,P0012,Electronics,South,134,79,345,55.34,4371.86,20,Sunny,Yes,54.34,Winter,Yes,82
2/27/2023,S002,P0013,Groceries,South,370,143,418,25.69,3673.67,10,Sunny,Yes,23.77,Winter,Yes,165
2/27/2023,S002,P0014,Electronics,South,151,83,0,99.48,8256.84,15,Sunny,Yes,119.95,Winter,Yes,76
2/27/2023,S002,P0015,Clothing,South,378,44,0,53.74,2364.56,10,Sunny,Yes,47.53,Winter,Yes,43
2/27/2023,S002,P0016,Clothing,South,302,173,364,102.43,17720.39,5,Sunny,No,118.56,Winter,Yes,160
2/27/2023,S002,P0017,Toys,South,165,31,114,15.65,485.15,10,Sunny,Yes,14.05,Winter,Yes,31
2/27/2023,S002,P0018,Clothing,South,79,79,156,31.47,2486.13,0,Sunny,No,36.27,Winter,Yes,135
2/27/2023,S002,P0019,Clothing,South,719,139,0,111.43,15488.77,0,Sunny,No,105.8,Winter,Yes,158
2/27/2023,S002,P0020,Furniture,South,207,17,0,111.69,1898.73,0,Sunny,No,99.04,Winter,Yes,24
2/27/2023,S003,P0001,Toys,East,157,15,0,10.97,164.55,10,Cloudy,No,12.1,Winter,Yes,12
2/27/2023,S003,P0002,Groceries,East,381,51,0,48.94,2495.94,10,Cloudy,No,42.55,Winter,Yes,73
2/27/2023,S003,P0003,Electronics,East,99,99,108,73.4,7266.6,20,Cloudy,Yes,82.98,Winter,Yes,102
2/27/2023,S003,P0004,Groceries,East,567,49,0,17.93,878.57,10,Cloudy,No,20.91,Winter,Yes,56
2/27/2023,S003,P0005,Toys,East,344,24,0,17.79,426.96,0,Cloudy,No,20.56,Winter,Yes,31
2/27/2023,S003,P0006,Toys,East,101,10,0,29.52,295.2,0,Cloudy,No,29.48,Winter,Yes,10
2/27/2023,S003,P0007,Groceries,East,453,94,407,14.91,1401.54,15,Cloudy,Yes,16.6,Winter,Yes,121
2/27/2023,S003,P0008,Clothing,East,90,90,0,121.03,10892.7,15,Cloudy,Yes,106.82,Winter,Yes,146
2/27/2023,S003,P0009,Groceries,East,44,44,83,56.47,2484.68,0,Cloudy,No,54,Winter,Yes,95
2/27/2023,S003,P0010,Groceries,East,137,83,146,40.35,3349.05,5,Cloudy,No,43.04,Winter,Yes,124
2/27/2023,S003,P0011,Electronics,East,166,35,123,90.07,3152.45,15,Cloudy,Yes,106.42,Winter,Yes,52
2/27/2023,S003,P0012,Furniture,East,98,57,0,68.26,3890.82,25,Cloudy,Yes,75.88,Winter,Yes,53
2/27/2023,S003,P0013,Groceries,East,530,75,520,69.52,5214,10,Cloudy,Yes,82.11,Winter,Yes,116
2/27/2023,S003,P0014,Groceries,East,555,56,0,70.02,3921.12,20,Cloudy,Yes,78.7,Winter,Yes,74
2/27/2023,S003,P0015,Groceries,East,276,71,0,86.06,6110.26,20,Cloudy,Yes,80.84,Winter,Yes,111
2/27/2023,S003,P0016,Electronics,East,135,29,95,84.4,2447.6,0,Cloudy,No,93.96,Winter,Yes,48
2/27/2023,S003,P0017,Furniture,East,481,46,0,99.09,4558.14,10,Cloudy,Yes,113.61,Winter,Yes,48
2/27/2023,S003,P0018,Furniture,East,299,9,0,106.23,956.07,0,Cloudy,No,113.01,Winter,Yes,16
2/27/2023,S003,P0019,Groceries,East,147,58,0,48.92,2837.36,0,Cloudy,No,54.5,Winter,Yes,64
2/27/2023,S003,P0020,Clothing,East,242,133,531,81.15,10792.95,5,Cloudy,No,86.38,Winter,Yes,140
2/27/2023,S004,P0001,Groceries,West,128,71,0,8.9,631.9,10,Cloudy,No,9.75,Winter,Yes,65
2/27/2023,S004,P0002,Groceries,West,111,64,0,18.9,1209.6,5,Cloudy,No,16.98,Winter,Yes,77
2/27/2023,S004,P0003,Furniture,West,111,38,0,112.47,4273.86,10,Cloudy,Yes,101.02,Winter,Yes,32
2/27/2023,S004,P0004,Groceries,West,497,60,0,48.34,2900.4,5,Cloudy,No,41.88,Winter,Yes,68
2/27/2023,S004,P0005,Clothing,West,190,147,119,88.78,13050.66,0,Cloudy,No,76.42,Winter,Yes,142
2/27/2023,S004,P0006,Groceries,West,199,69,0,29.16,2012.04,10,Cloudy,No,31.4,Winter,Yes,64
2/27/2023,S004,P0007,Groceries,West,540,60,0,26.95,1617,10,Cloudy,Yes,24.15,Winter,Yes,95
2/27/2023,S004,P0008,Furniture,West,98,14,0,68.63,960.82,15,Cloudy,Yes,62.26,Winter,Yes,12
2/27/2023,S004,P0009,Clothing,West,380,78,360,112.4,8767.2,5,Cloudy,No,131.49,Winter,Yes,103
2/27/2023,S004,P0010,Groceries,West,244,49,0,21.87,1071.63,0,Cloudy,No,23.76,Winter,Yes,50
2/27/2023,S004,P0011,Clothing,West,240,104,0,59.78,6217.12,15,Cloudy,Yes,71.04,Winter,Yes,149
2/27/2023,S004,P0012,Electronics,West,74,48,54,90.8,4358.4,10,Cloudy,Yes,97.8,Winter,Yes,58
2/27/2023,S004,P0013,Groceries,West,540,71,0,16.81,1193.51,25,Cloudy,Yes,14.75,Winter,Yes,109
2/27/2023,S004,P0014,Furniture,West,150,63,92,139.73,8802.99,10,Cloudy,Yes,166.09,Winter,Yes,54
2/27/2023,S004,P0015,Furniture,West,258,48,0,71.87,3449.76,20,Cloudy,Yes,70.75,Winter,Yes,41
2/27/2023,S004,P0016,Furniture,West,47,46,95,97.69,4493.74,5,Cloudy,No,111.04,Winter,Yes,39
2/27/2023,S004,P0017,Clothing,West,106,106,131,89.04,9438.24,20,Cloudy,Yes,104.42,Winter,Yes,138
2/27/2023,S004,P0018,Furniture,West,92,18,0,136.37,2454.66,0,Cloudy,No,130.01,Winter,Yes,19
2/27/2023,S004,P0019,Clothing,West,193,125,0,65.42,8177.5,0,Cloudy,No,61.37,Winter,Yes,106
2/27/2023,S004,P0020,Furniture,West,84,16,0,108.1,1729.6,5,Cloudy,No,97.01,Winter,Yes,26
2/27/2023,S005,P0001,Groceries,North,125,37,107,10.48,387.76,0,Sunny,No,9.89,Winter,Yes,46
2/27/2023,S005,P0002,Electronics,North,274,35,0,31.96,1118.6,10,Sunny,No,34.05,Winter,Yes,52
2/27/2023,S005,P0003,Toys,North,108,18,50,20.89,376.02,15,Sunny,Yes,17.91,Winter,Yes,27
2/27/2023,S005,P0004,Groceries,North,114,44,75,6.95,305.8,0,Sunny,No,7.69,Winter,Yes,68
2/27/2023,S005,P0005,Groceries,North,321,86,0,15.63,1344.18,5,Sunny,No,17.1,Winter,Yes,100
2/27/2023,S005,P0006,Groceries,North,743,81,0,53.9,4365.9,10,Sunny,No,57.22,Winter,Yes,100
2/27/2023,S005,P0007,Groceries,North,214,94,213,75.82,7127.08,10,Sunny,Yes,74.2,Winter,Yes,90
2/27/2023,S005,P0008,Groceries,North,138,131,102,59.04,7734.24,15,Sunny,Yes,56.82,Winter,Yes,113
2/27/2023,S005,P0009,Groceries,North,312,80,362,106.1,8488,0,Sunny,No,95.43,Winter,Yes,113
2/27/2023,S005,P0010,Groceries,North,319,96,383,62.98,6046.08,10,Sunny,No,74.33,Winter,Yes,150
2/27/2023,S005,P0011,Electronics,North,247,105,0,71.85,7544.25,15,Sunny,Yes,61.71,Winter,Yes,95
2/27/2023,S005,P0012,Furniture,North,154,71,245,107.64,7642.44,15,Sunny,Yes,122.87,Winter,Yes,69
2/27/2023,S005,P0013,Groceries,North,336,144,399,79.3,11419.2,15,Sunny,Yes,73.38,Winter,Yes,156
2/27/2023,S005,P0014,Furniture,North,172,46,156,112.39,5169.94,25,Sunny,Yes,132.77,Winter,Yes,48
2/27/2023,S005,P0015,Groceries,North,372,64,0,36.17,2314.88,20,Sunny,Yes,33.41,Winter,Yes,55
2/27/2023,S005,P0016,Toys,North,147,16,0,24.3,388.8,10,Sunny,No,26.06,Winter,Yes,26
2/27/2023,S005,P0017,Toys,North,123,31,0,27.03,837.93,15,Sunny,Yes,26.57,Winter,Yes,36
2/27/2023,S005,P0018,Clothing,North,231,115,0,24.98,2872.7,10,Sunny,No,22.36,Winter,Yes,158
2/27/2023,S005,P0019,Furniture,North,107,48,83,111.53,5353.44,10,Sunny,No,127.75,Winter,Yes,43
2/27/2023,S005,P0020,Toys,North,105,10,0,22.49,224.9,0,Sunny,No,26.48,Winter,Yes,13
2/28/2023,S001,P0001,Electronics,North,263,44,0,55.78,2454.32,5,Snowy,No,64.68,Winter,Yes,40
2/28/2023,S001,P0002,Clothing,North,170,170,162,83.15,14135.5,0,Snowy,No,100.61,Winter,Yes,177
2/28/2023,S001,P0003,Clothing,North,237,76,0,62.44,4745.44,0,Snowy,No,61.48,Winter,Yes,119
2/28/2023,S001,P0004,Electronics,North,162,102,145,83.15,8481.3,25,Snowy,Yes,73.43,Winter,Yes,87
2/28/2023,S001,P0005,Groceries,North,86,84,0,54.5,4578,5,Snowy,No,61.7,Winter,Yes,88
2/28/2023,S001,P0006,Toys,North,109,35,0,29.83,1044.05,10,Snowy,No,31.73,Winter,Yes,37
2/28/2023,S001,P0007,Groceries,North,93,91,0,22.7,2065.7,15,Snowy,Yes,19.68,Winter,Yes,104
2/28/2023,S001,P0008,Electronics,North,110,44,0,40.42,1778.48,0,Snowy,No,36.05,Winter,Yes,52
2/28/2023,S001,P0009,Clothing,North,198,90,128,87.94,7914.6,10,Snowy,Yes,81.76,Winter,Yes,107
2/28/2023,S001,P0010,Furniture,North,152,19,0,100.74,1914.06,10,Snowy,No,88.24,Winter,Yes,27
2/28/2023,S001,P0011,Furniture,North,112,16,0,137.95,2207.2,0,Snowy,No,136.6,Winter,Yes,21
2/28/2023,S001,P0012,Groceries,North,187,104,182,73.31,7624.24,10,Snowy,Yes,81.31,Winter,Yes,93
2/28/2023,S001,P0013,Toys,North,111,26,0,25.07,651.82,0,Snowy,No,26.8,Winter,Yes,21
2/28/2023,S001,P0014,Groceries,North,291,85,0,62.23,5289.55,15,Snowy,Yes,67.45,Winter,Yes,99
2/28/2023,S001,P0015,Toys,North,79,29,50,13.19,382.51,0,Snowy,No,12.52,Winter,Yes,29
2/28/2023,S001,P0016,Groceries,North,318,56,0,38.84,2175.04,0,Snowy,No,37.36,Winter,Yes,83
2/28/2023,S001,P0017,Toys,North,65,23,0,15.51,356.73,10,Snowy,No,18.07,Winter,Yes,22
2/28/2023,S001,P0018,Groceries,North,143,33,0,39.68,1309.44,25,Snowy,Yes,36.18,Winter,Yes,46
2/28/2023,S001,P0019,Furniture,North,61,60,52,99.8,5988,10,Snowy,No,91.2,Winter,Yes,56
2/28/2023,S001,P0020,Furniture,North,557,24,0,86.9,2085.6,15,Snowy,Yes,91.58,Winter,Yes,35
2/28/2023,S002,P0001,Groceries,South,194,27,0,63.06,1702.62,10,Cloudy,No,60.36,Winter,Yes,44
2/28/2023,S002,P0002,Toys,South,209,36,0,23.36,840.96,10,Cloudy,No,27.61,Winter,Yes,30
2/28/2023,S002,P0003,Groceries,South,510,92,0,82.25,7567,0,Cloudy,No,73.72,Winter,Yes,87
2/28/2023,S002,P0004,Groceries,South,433,147,397,46.91,6895.77,10,Cloudy,Yes,45.67,Winter,Yes,151
2/28/2023,S002,P0005,Electronics,South,271,62,0,75.47,4679.14,5,Cloudy,No,84.91,Winter,Yes,53
2/28/2023,S002,P0006,Clothing,South,101,88,117,73.02,6425.76,5,Cloudy,No,63.6,Winter,Yes,129
2/28/2023,S002,P0007,Toys,South,220,38,0,22.03,837.14,10,Cloudy,Yes,19.43,Winter,Yes,40
2/28/2023,S002,P0008,Groceries,South,178,68,0,24.01,1632.68,10,Cloudy,No,22.17,Winter,Yes,93
2/28/2023,S002,P0009,Groceries,South,188,51,150,50.12,2556.12,15,Cloudy,Yes,42.98,Winter,Yes,67
2/28/2023,S002,P0010,Groceries,South,133,97,141,89.92,8722.24,5,Cloudy,No,99.86,Winter,Yes,118
2/28/2023,S002,P0011,Groceries,South,136,29,0,74.84,2170.36,0,Cloudy,No,88.75,Winter,Yes,33
2/28/2023,S002,P0012,Electronics,South,300,72,0,57.7,4154.4,20,Cloudy,Yes,55.64,Winter,Yes,94
2/28/2023,S002,P0013,Groceries,South,227,36,0,18.27,657.72,5,Cloudy,No,16.2,Winter,Yes,45
2/28/2023,S002,P0014,Electronics,South,380,42,0,90.86,3816.12,20,Cloudy,Yes,104.01,Winter,Yes,68
2/28/2023,S002,P0015,Clothing,South,334,65,347,70.1,4556.5,0,Cloudy,No,84.57,Winter,Yes,102
2/28/2023,S002,P0016,Clothing,South,129,129,0,107.95,13925.55,5,Cloudy,No,128.68,Winter,Yes,180
2/28/2023,S002,P0017,Toys,South,134,5,0,13.16,65.8,10,Cloudy,No,15.15,Winter,Yes,4
2/28/2023,S002,P0018,Clothing,South,156,140,147,25.26,3536.4,25,Cloudy,Yes,22.32,Winter,Yes,140
2/28/2023,S002,P0019,Clothing,South,580,140,452,96.81,13553.4,5,Cloudy,No,88.85,Winter,Yes,127
2/28/2023,S002,P0020,Furniture,South,190,52,205,91.03,4733.56,25,Cloudy,Yes,97.48,Winter,Yes,57
2/28/2023,S003,P0001,Toys,East,142,35,0,12.27,429.45,10,Sunny,No,14.29,Winter,Yes,38
2/28/2023,S003,P0002,Groceries,East,330,43,0,49,2107,0,Sunny,No,46.83,Winter,Yes,46
2/28/2023,S003,P0003,Electronics,East,108,63,78,83.05,5232.15,5,Sunny,No,96.73,Winter,Yes,88
2/28/2023,S003,P0004,Groceries,East,518,73,0,18.24,1331.52,15,Sunny,Yes,17.16,Winter,Yes,62
2/28/2023,S003,P0005,Toys,East,320,18,0,16.92,304.56,5,Sunny,No,14.51,Winter,Yes,19
2/28/2023,S003,P0006,Toys,East,91,12,50,26.08,312.96,10,Sunny,No,28.23,Winter,Yes,17
2/28/2023,S003,P0007,Groceries,East,359,30,0,11.6,348,15,Sunny,Yes,13.75,Winter,Yes,49
2/28/2023,S003,P0008,Clothing,East,349,56,0,91.62,5130.72,10,Sunny,No,104.8,Winter,Yes,59
2/28/2023,S003,P0009,Groceries,East,83,83,185,48.81,4051.23,25,Sunny,Yes,54.9,Winter,Yes,159
2/28/2023,S003,P0010,Groceries,East,200,32,0,31.62,1011.84,5,Sunny,No,34.25,Winter,Yes,53
2/28/2023,S003,P0011,Electronics,East,131,80,0,109.4,8752,10,Sunny,No,103.81,Winter,Yes,75
2/28/2023,S003,P0012,Furniture,East,138,95,146,90.91,8636.45,15,Sunny,Yes,81.89,Winter,Yes,83
2/28/2023,S003,P0013,Groceries,East,455,73,0,63.87,4662.51,5,Sunny,No,54.3,Winter,Yes,61
2/28/2023,S003,P0014,Groceries,East,499,81,0,72.77,5894.37,20,Sunny,Yes,87.72,Winter,Yes,85
2/28/2023,S003,P0015,Groceries,East,205,80,0,92.58,7406.4,0,Sunny,No,90.59,Winter,Yes,67
2/28/2023,S003,P0016,Electronics,East,106,70,173,93.26,6528.2,5,Sunny,No,83.64,Winter,Yes,74
2/28/2023,S003,P0017,Furniture,East,435,25,0,96.88,2422,5,Sunny,No,109.24,Winter,Yes,30
2/28/2023,S003,P0018,Furniture,East,290,38,260,100.15,3805.7,20,Sunny,Yes,115.69,Winter,Yes,55
2/28/2023,S003,P0019,Groceries,East,89,45,60,52.05,2342.25,0,Sunny,No,49.69,Winter,Yes,67
2/28/2023,S003,P0020,Clothing,East,109,109,0,69.98,7627.82,25,Sunny,Yes,77.81,Winter,Yes,172
2/28/2023,S004,P0001,Groceries,West,451,49,0,8.13,398.37,10,Snowy,No,8.63,Winter,Yes,41
2/28/2023,S004,P0002,Groceries,West,207,51,0,17.88,911.88,0,Snowy,No,21.03,Winter,Yes,62
2/28/2023,S004,P0003,Furniture,West,173,31,0,118.74,3680.94,0,Snowy,No,127.44,Winter,Yes,33
2/28/2023,S004,P0004,Groceries,West,437,112,0,48.85,5471.2,15,Snowy,Yes,48.28,Winter,Yes,103
2/28/2023,S004,P0005,Clothing,West,162,57,0,64.12,3654.84,0,Snowy,No,76.42,Winter,Yes,59
2/28/2023,S004,P0006,Groceries,West,130,58,140,33.2,1925.6,5,Snowy,No,37.55,Winter,Yes,85
2/28/2023,S004,P0007,Groceries,West,480,123,0,26.56,3266.88,15,Snowy,Yes,24.75,Winter,Yes,108
2/28/2023,S004,P0008,Furniture,West,84,21,0,70.87,1488.27,10,Snowy,No,80.85,Winter,Yes,18
2/28/2023,S004,P0009,Clothing,West,302,83,0,101.53,8426.99,25,Snowy,Yes,94.21,Winter,Yes,130
2/28/2023,S004,P0010,Groceries,West,195,34,0,20.02,680.68,0,Snowy,No,22.23,Winter,Yes,29
2/28/2023,S004,P0011,Clothing,West,136,71,0,54.83,3892.93,5,Snowy,No,49.3,Winter,Yes,71
2/28/2023,S004,P0012,Electronics,West,80,30,0,87.47,2624.1,10,Snowy,Yes,78.77,Winter,Yes,36
2/28/2023,S004,P0013,Groceries,West,469,97,0,18.41,1785.77,10,Snowy,No,16.32,Winter,Yes,81
2/28/2023,S004,P0014,Furniture,West,87,39,0,135.65,5290.35,10,Snowy,Yes,143.59,Winter,Yes,46
2/28/2023,S004,P0015,Furniture,West,210,4,0,77.12,308.48,0,Snowy,No,67.39,Winter,Yes,6
2/28/2023,S004,P0016,Furniture,West,93,30,0,96.97,2909.1,10,Snowy,No,96.08,Winter,Yes,37
2/28/2023,S004,P0017,Clothing,West,131,56,0,77.6,4345.6,10,Snowy,No,68.61,Winter,Yes,47
2/28/2023,S004,P0018,Furniture,West,74,30,50,117.35,3520.5,15,Snowy,Yes,141.87,Winter,Yes,34
2/28/2023,S004,P0019,Clothing,West,68,56,90,56.48,3162.88,0,Snowy,No,66.07,Winter,Yes,78
2/28/2023,S004,P0020,Furniture,West,179,23,0,96.31,2215.13,10,Snowy,Yes,102.97,Winter,Yes,23
2/28/2023,S005,P0001,Groceries,North,88,88,192,11.13,979.44,10,Snowy,No,10.6,Winter,Yes,91
2/28/2023,S005,P0002,Electronics,North,239,40,0,35.79,1431.6,5,Snowy,No,35.69,Winter,Yes,54
2/28/2023,S005,P0003,Toys,North,140,50,50,26.18,1309,0,Snowy,No,27.91,Winter,Yes,55
2/28/2023,S005,P0004,Groceries,North,145,117,117,7.05,824.85,20,Snowy,Yes,7.54,Winter,Yes,142
2/28/2023,S005,P0005,Groceries,North,235,51,0,13.37,681.87,0,Snowy,No,14.31,Winter,Yes,43
2/28/2023,S005,P0006,Groceries,North,662,77,0,54.18,4171.86,5,Snowy,No,49.8,Winter,Yes,71
2/28/2023,S005,P0007,Groceries,North,120,75,0,59.48,4461,25,Snowy,Yes,52.97,Winter,Yes,73
2/28/2023,S005,P0008,Groceries,North,109,106,93,60.91,6456.46,5,Snowy,No,56.94,Winter,Yes,89
2/28/2023,S005,P0009,Groceries,North,232,44,0,78.31,3445.64,10,Snowy,Yes,86.07,Winter,Yes,70
2/28/2023,S005,P0010,Groceries,North,223,23,0,49.03,1127.69,0,Snowy,No,46.73,Winter,Yes,31
2/28/2023,S005,P0011,Electronics,North,450,29,0,67.3,1951.7,5,Snowy,No,64.49,Winter,Yes,46
2/28/2023,S005,P0012,Furniture,North,281,20,0,91.16,1823.2,15,Snowy,Yes,96.26,Winter,Yes,27
2/28/2023,S005,P0013,Groceries,North,192,73,0,70.71,5161.83,0,Snowy,No,75.19,Winter,Yes,83
2/28/2023,S005,P0014,Furniture,North,126,84,248,152.32,12794.88,10,Snowy,Yes,164.58,Winter,Yes,81
2/28/2023,S005,P0015,Groceries,North,308,67,0,49.99,3349.33,5,Snowy,No,48.17,Winter,Yes,97
2/28/2023,S005,P0016,Toys,North,131,12,0,26.98,323.76,0,Snowy,No,24.47,Winter,Yes,15
2/28/2023,S005,P0017,Toys,North,92,6,0,25.02,150.12,5,Snowy,No,29.56,Winter,Yes,5
2/28/2023,S005,P0018,Clothing,North,116,116,208,22.5,2610,25,Snowy,Yes,24.87,Winter,Yes,208
2/28/2023,S005,P0019,Furniture,North,59,44,0,108.54,4775.76,10,Snowy,No,130.84,Winter,Yes,37
2/28/2023,S005,P0020,Toys,North,95,29,50,22.93,664.97,10,Snowy,Yes,21.76,Winter,Yes,30
3/1/2023,S001,P0001,Electronics,North,219,148,370,76.59,11335.32,15,Rainy,Yes,91.18,Spring,No,172
3/1/2023,S001,P0002,Clothing,North,162,162,185,69.84,11314.08,15,Rainy,Yes,83.74,Spring,No,173
3/1/2023,S001,P0003,Clothing,North,161,80,0,44.95,3596,10,Rainy,Yes,50.74,Spring,No,67
3/1/2023,S001,P0004,Electronics,North,60,60,208,94.34,5660.4,20,Rainy,Yes,104.25,Spring,No,122
3/1/2023,S001,P0005,Groceries,North,369,150,672,56.78,8517,25,Rainy,Yes,60.03,Spring,No,182
3/1/2023,S001,P0006,Toys,North,223,145,673,44.69,6480.05,20,Rainy,Yes,49.23,Spring,No,203
3/1/2023,S001,P0007,Groceries,North,726,129,0,21.97,2834.13,20,Rainy,Yes,21.33,Spring,No,113
3/1/2023,S001,P0008,Electronics,North,66,66,123,46.24,3051.84,15,Rainy,Yes,39.66,Spring,No,140
3/1/2023,S001,P0009,Clothing,North,236,72,0,87.56,6304.32,5,Rainy,No,104.6,Spring,No,105
3/1/2023,S001,P0010,Furniture,North,133,54,0,103.36,5581.44,10,Rainy,No,109.14,Spring,No,45
3/1/2023,S001,P0011,Furniture,North,165,66,163,161.46,10656.36,10,Rainy,No,152.87,Spring,No,89
3/1/2023,S001,P0012,Groceries,North,83,83,235,89.04,7390.32,5,Rainy,No,87.16,Spring,No,121
3/1/2023,S001,P0013,Toys,North,85,55,57,28.5,1567.5,5,Rainy,No,32.57,Spring,No,66
3/1/2023,S001,P0014,Groceries,North,206,150,0,59.97,8995.5,25,Rainy,Yes,70.2,Spring,No,128
3/1/2023,S001,P0015,Toys,North,100,100,192,16.83,1683,20,Rainy,Yes,15.62,Spring,No,168
3/1/2023,S001,P0016,Groceries,North,262,138,512,36.1,4981.8,25,Rainy,Yes,43.16,Spring,No,171
3/1/2023,S001,P0017,Toys,North,42,42,89,20.18,847.56,10,Rainy,No,17.94,Spring,No,76
3/1/2023,S001,P0018,Groceries,North,110,91,100,54.53,4962.23,10,Rainy,No,65.02,Spring,No,97
3/1/2023,S001,P0019,Furniture,North,53,53,107,115.28,6109.84,15,Rainy,Yes,104.05,Spring,No,114
3/1/2023,S001,P0020,Furniture,North,533,102,0,118.48,12084.96,10,Rainy,No,114.21,Spring,No,88
3/1/2023,S002,P0001,Groceries,South,167,134,327,72.72,9744.48,20,Cloudy,Yes,84.02,Spring,No,135
3/1/2023,S002,P0002,Toys,South,173,173,325,36.19,6260.87,10,Cloudy,Yes,42.18,Spring,No,159
3/1/2023,S002,P0003,Groceries,South,418,65,0,67.61,4394.65,20,Cloudy,Yes,66.65,Spring,No,95
3/1/2023,S002,P0004,Groceries,South,286,110,0,35.62,3918.2,15,Cloudy,Yes,42.7,Spring,No,96
3/1/2023,S002,P0005,Electronics,South,527,97,0,72.54,7036.38,25,Cloudy,Yes,80.61,Spring,No,109
3/1/2023,S002,P0006,Clothing,South,130,79,90,58.54,4624.66,10,Cloudy,Yes,65.64,Spring,No,93
3/1/2023,S002,P0007,Toys,South,182,162,505,27.18,4403.16,25,Cloudy,Yes,32.23,Spring,No,176
3/1/2023,S002,P0008,Groceries,South,110,69,73,19.86,1370.34,15,Cloudy,Yes,21.46,Spring,No,70
3/1/2023,S002,P0009,Groceries,South,137,137,244,67.4,9233.8,10,Cloudy,No,59.57,Spring,No,141
3/1/2023,S002,P0010,Groceries,South,177,61,0,80.54,4912.94,10,Cloudy,No,76.41,Spring,No,85
3/1/2023,S002,P0011,Groceries,South,360,68,0,89.87,6111.16,5,Cloudy,No,87.99,Spring,No,81
3/1/2023,S002,P0012,Electronics,South,228,77,0,66.77,5141.29,0,Cloudy,No,61.66,Spring,No,72
3/1/2023,S002,P0013,Groceries,South,191,107,0,22.5,2407.5,10,Cloudy,No,19.39,Spring,No,119
3/1/2023,S002,P0014,Electronics,South,338,144,538,115.07,16570.08,20,Cloudy,Yes,113.75,Spring,No,124
3/1/2023,S002,P0015,Clothing,South,269,109,779,83.18,9066.62,10,Cloudy,Yes,72.05,Spring,No,179
3/1/2023,S002,P0016,Clothing,South,364,126,0,91.63,11545.38,10,Cloudy,Yes,101.67,Spring,No,140
3/1/2023,S002,P0017,Toys,South,129,117,302,22.66,2651.22,0,Cloudy,No,20.43,Spring,No,103
3/1/2023,S002,P0018,Clothing,South,163,64,0,28.45,1820.8,0,Cloudy,No,26.4,Spring,No,87
3/1/2023,S002,P0019,Clothing,South,440,69,0,79.22,5466.18,10,Cloudy,Yes,87.36,Spring,No,97
3/1/2023,S002,P0020,Furniture,South,138,39,0,102.26,3988.14,10,Cloudy,No,114.25,Spring,No,40
3/1/2023,S003,P0001,Toys,East,107,107,379,15.6,1669.2,25,Rainy,Yes,18.28,Spring,No,166
3/1/2023,S003,P0002,Groceries,East,287,69,366,43.4,2994.6,25,Rainy,Yes,47.72,Spring,No,107
3/1/2023,S003,P0003,Electronics,East,123,80,86,79.44,6355.2,10,Rainy,Yes,94.13,Spring,No,91
3/1/2023,S003,P0004,Groceries,East,445,93,0,19.01,1767.93,25,Rainy,Yes,22.01,Spring,No,127
3/1/2023,S003,P0005,Toys,East,302,76,268,17.58,1336.08,20,Rainy,Yes,17.53,Spring,No,71
3/1/2023,S003,P0006,Toys,East,129,103,146,40.53,4174.59,15,Rainy,Yes,43.61,Spring,No,160
3/1/2023,S003,P0007,Groceries,East,329,108,622,16.71,1804.68,20,Rainy,Yes,15.02,Spring,No,164
3/1/2023,S003,P0008,Clothing,East,293,77,0,103.16,7943.32,10,Rainy,Yes,98.62,Spring,No,78
3/1/2023,S003,P0009,Groceries,East,185,50,0,45.54,2277,5,Rainy,No,38.85,Spring,No,49
3/1/2023,S003,P0010,Groceries,East,168,34,0,32.56,1107.04,0,Rainy,No,36.23,Spring,No,47
3/1/2023,S003,P0011,Electronics,East,174,106,239,115.46,12238.76,10,Rainy,No,137.08,Spring,No,106
3/1/2023,S003,P0012,Furniture,East,43,43,176,91.1,3917.3,10,Rainy,No,97.79,Spring,No,82
3/1/2023,S003,P0013,Groceries,East,382,79,0,69.98,5528.42,10,Rainy,No,75.66,Spring,No,118
3/1/2023,S003,P0014,Groceries,East,418,111,361,88.36,9807.96,20,Rainy,Yes,82,Spring,No,129
3/1/2023,S003,P0015,Groceries,East,125,125,460,90.56,11320,20,Rainy,Yes,84.61,Spring,No,127
3/1/2023,S003,P0016,Electronics,East,131,131,355,101.29,13268.99,25,Rainy,Yes,101.25,Spring,No,179
3/1/2023,S003,P0017,Furniture,East,410,30,0,106.94,3208.2,5,Rainy,No,103.64,Spring,No,41
3/1/2023,S003,P0018,Furniture,East,252,42,0,125.31,5263.02,5,Rainy,No,141.28,Spring,No,69
3/1/2023,S003,P0019,Groceries,East,104,104,190,68.75,7150,10,Rainy,Yes,81.54,Spring,No,214
3/1/2023,S003,P0020,Clothing,East,317,94,0,75.34,7081.96,0,Rainy,No,83.25,Spring,No,99
3/1/2023,S004,P0001,Groceries,West,402,128,752,10.47,1340.16,25,Cloudy,Yes,9.18,Spring,No,157
3/1/2023,S004,P0002,Groceries,West,156,111,256,19.91,2210.01,10,Cloudy,Yes,23.86,Spring,No,125
3/1/2023,S004,P0003,Furniture,West,405,94,0,106.25,9987.5,25,Cloudy,Yes,115.72,Spring,No,78
3/1/2023,S004,P0004,Groceries,West,325,109,410,51.14,5574.26,15,Cloudy,Yes,44.25,Spring,No,117
3/1/2023,S004,P0005,Clothing,West,105,105,154,83.63,8781.15,10,Cloudy,Yes,74.86,Spring,No,158
